phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,diagonal,176,88,8,5451776,1,1,8,50,3,3.3857421875,8.46435546875,False,406898400.0,137093200.0,136632200.0,137762000.0,2.9680421786055033,1313.22073,460.341,1229.33,2.852712945403516,2.670476885613056,207572720.8479263,592145387.8755096,1.7739015561322022,8.0,1.0,38.36,99.0,18.72,,,1138.2,58.0,132.85559999999998
2,sweep,a100,diagonal,176,88,8,5451776,2,3,24,50,3,4.4658203125,11.16455078125,False,406898400.0,67800340.0,67670860.0,67882740.0,6.001421231810932,3285.66728,458.673,3138.86,7.163419865568717,6.843350273506398,82962995.57148099,594298770.5838364,2.0842379717477044,24.0,1.0,53.19444444444444,100.0,30.22222222222222,,,1244.1666666666667,58.0,165.65666666666667
2,sweep,a100,diagonal,176,88,8,5451776,3,6,48,50,3,6.0380859375,15.09521484375,False,406898400.0,25983270.0,25975990.0,25999020.0,15.660015078933483,9634.1492,447.2144,9392.21,21.542573763277748,21.00158223885456,28294018.946686026,609525990.2185618,1.3930973008482563,48.0,1.0,77.38805970149254,100.0,44.82089552238806,,,1330.7462686567164,59.0,203.36
2,sweep,a100,diagonal,176,88,8,5451776,4,10,80,50,3,8.1474609375,20.36865234375,False,406898400.0,15680210.0,15674230.0,15689330.0,25.949805519186285,16350.31299,447.7412,15979.7,36.51732963149248,35.689590325840015,16671778.709479006,608808838.677343,1.3646754319542918,80.0,1.0,83.69902912621359,100.0,49.42718446601942,,,1330.3398058252428,65.0,214.27475728155338
2,sweep,a100,diagonal,176,88,8,5451776,5,15,120,50,3,10.8369140625,27.09228515625,False,406898400.0,11415540.0,11406660.0,11418250.0,35.64425335989362,22638.50343,450.4438,22106.2,50.25821962695457,49.07648856527718,12040937.283812316,605156070.5242252,1.4797050601188806,120.0,1.0,88.25,100.0,51.705882352941174,,,1351.3235294117646,68.0,225.25514705882352
2,sweep,a100,diagonal,176,88,8,5451776,6,21,168,50,3,13.9716796875,34.92919921875,False,406898400.0,9056999.0,9049964.0,9058092.0,44.92640443042999,28553.50479,453.4246,27823.7,62.972994385395054,61.36345491620878,9546596.889060918,601177792.294463,1.645896067021999,168.0,1.0,91.5,100.0,54.69277108433735,,,1358.2228915662652,66.0,232.8010843373494
2,sweep,a100,diagonal_compact,176,88,8,5451776,1,1,8,50,3,3.3896484375,8.47412109375,False,406898400.0,147682700.0,146705400.0,149062200.0,2.755220482832451,1147.17977,459.637,1064.08,2.495838607422814,2.3150442631903,237616463.54694697,593052343.479746,2.049385760469138,8.0,1.0,32.44,99.0,16.72,,,1086.0,63.0,129.1232
2,sweep,a100,diagonal_compact,176,88,8,5451776,2,3,24,50,3,4.4697265625,11.17431640625,False,406898400.0,78113880.0,77719760.0,78249620.0,5.209040954053236,2731.0886,458.723,2584.38,5.953677055652322,5.633857469540442,99809577.76324064,594233993.063352,2.5314122536159545,24.0,1.0,55.27272727272727,100.0,32.666666666666664,,,1186.3636363636363,61.0,160.67242424242423
2,sweep,a100,diagonal_compact,176,88,8,5451776,3,6,48,50,3,6.0419921875,15.10498046875,False,406898400.0,34796900.0,34793460.0,34834240.0,11.693524423152637,6955.40831,446.75419999999997,6712.87,15.568758637299885,15.025868811082248,39190912.71868121,610153860.892634,1.9491309082404396,48.0,1.0,69.63636363636364,100.0,42.92727272727273,,,1265.4545454545455,62.0,191.5481818181818
2,sweep,a100,diagonal_compact,176,88,8,5451776,4,10,80,50,3,8.1513671875,20.37841796875,False,406898400.0,20809570.0,20805060.0,20810500.0,19.553426620540453,12069.9396,448.4622,11699.3,26.914062322309437,26.087594450546778,22584106.386083324,607830046.7687132,1.8639665621020063,80.0,1.0,81.32098765432099,100.0,48.876543209876544,,,1333.888888888889,65.0,214.37555555555554
2,sweep,a100,diagonal_compact,176,88,8,5451776,5,15,120,50,3,10.8408203125,27.10205078125,False,406898400.0,15654660.0,15652900.0,15656950.0,25.992158245532,16140.4037,451.2254,15607.7,35.770157663996756,34.589586490476826,16888598.64143299,604107836.1280193,2.0958024564798143,120.0,1.0,85.94174757281553,100.0,52.33980582524272,,,1341.4077669902913,68.0,221.16058252427186
